,word,frequency
694,think,700
641,educ,630
7,want,620
487,need,570
317,student,520
397,go,520
655,realli,450
369,see,430
98,convers,420
57,like,360
68,get,340
432,learn,320
647,peopl,320
158,thank,320
169,main,320
535,us,310
129,help,300
471,know,300
24,kid,290
848,one,290
524,school,290
714,thing,280
172,come,270
212,sure,270
387,support,260
52,question,250
273,teacher,250
238,make,250
51,say,230
436,yeah,230
30,also,220
274,share,220
218,would,220
216,differ,210
307,lot,210
549,feel,200
505,commun,200
103,work,200
631,year,180
33,look,180
633,right,180
361,time,180
162,futur,170
63,much,160
561,abl,160
121,group,160
311,littl,160
415,ask,160
248,part,150
155,let,150
22,teach,150
209,well,150
393,understand,150
814,way,150
391,next,140
351,said,140
46,someth,140
430,mani,140
743,put,130
855,bit,130
171,program,130
489,start,130
695,project,130
715,actual,130
609,career,120
366,import,120
562,use,120
53,join,110
343,bring,110
453,chat,110
444,opportun,100
862,famili,100
567,leader,100
26,hear,100
624,high,100
593,talk,100
315,industri,100
440,particip,100
468,move,100
259,everyon,100
443,anyon,90
163,individu,90
680,person,90
756,good,90
650,mayb,90
748,okay,90
750,gener,90
9,grade,90
210,interest,80
425,first,80
130,take,80
774,state,80
413,show,80
374,idea,80
613,give,80
569,chang,80
552,add,80
73,relev,80
579,youth,80
87,tri,80
21,togeth,70
698,creat,70
157,build,70
649,mention,70
506,call,70
446,find,70
488,colleg,70
417,back,70
510,everi,70
854,point,70
3,long,70
327,answer,70
537,free,70
86,pandem,70
726,day,70
792,great,70
457,world,70
48,connect,70
811,experi,70
339,specif,70
277,background,70
161,session,70
11,environ,60
711,hope,60
409,seen,60
373,system,60
186,jump,60
385,across,60
454,cortico,60
217,might,60
671,even,60
573,circl,60
308,develop,60
738,term,60
258,coupl,60
745,parent,60
716,forward,60
249,got,60
682,skill,60
375,happen,60
39,kind,60
464,last,60
863,video,60
8,member,50
67,ed,50
462,forum,50
534,ago,50
492,better,50
324,other,50
547,excit,50
235,comment,50
323,somebodi,50
267,legisl,50
766,oh,50
194,screen,50
340,sens,50
684,focus,50
108,loss,50
301,cours,50
824,critic,50
427,speaker,50
786,data,50
611,goal,50
719,2050,50
297,cte,50
732,minut,50
558,reach,50
752,huge,50
291,board,50
100,impact,50
205,tell,50
254,speak,50
517,today,50
809,certainli,50
275,care,50
622,thought,50
241,continu,40
188,base,40
246,hard,40
765,welcom,40
376,mind,40
191,heard,40
702,everybodi,40
257,contribut,40
496,audio,40
696,discuss,40
232,ye,40
402,capac,40
836,keep,40
638,agre,40
293,financi,40
746,stori,40
92,meet,40
179,sort,40
519,respond,40
575,whole,40
844,exampl,40
349,classroom,40
105,record,40
577,end,40
601,inform,40
861,folk,40
40,perspect,40
585,stage,40
19,director,40
591,small,40
102,matter,40
119,guidelin,40
176,address,40
639,fit,40
490,serv,40
137,voic,40
494,stakehold,40
266,alway,40
401,new,40
412,slide,40
292,will,30
321,four,30
516,wrap,30
264,post,30
245,adult,30
515,multipl,30
332,engag,30
337,full,30
314,pre,30
527,public,30
511,guess,30
346,employ,30
269,profession,30
306,step,30
270,wide,30
713,along,30
253,includ,30
252,varieti,30
763,face,30
742,influenc,30
283,mainer,30
370,job,30
630,strategi,30
0,wrong,30
628,toward,30
437,economi,30
483,inclus,30
71,big,30
672,elect,30
84,order,30
438,word,30
89,transform,30
675,execut,30
554,class,30
431,watch,30
564,children,30
424,begin,30
132,five,30
135,network,30
142,still,30
65,focu,30
850,either,30
59,seem,30
451,vision,30
42,local,30
461,organ,30
866,10,30
868,scienc,30
598,someon,30
467,posit,30
873,curriculum,30
14,ahead,30
13,hi,30
659,key,30
874,access,30
5,anoth,30
875,guid,30
143,valu,30
120,master,30
807,done,30
493,wonder,30
195,earli,30
791,structur,30
192,real,30
187,involv,30
185,fall,30
390,secondari,30
797,amaz,30
693,initi,30
799,link,30
548,young,30
512,love,30
621,far,30
215,worri,30
775,aspect,30
497,follow,30
657,administr,30
405,within,30
408,action,30
532,pass,30
773,motiv,30
777,offer,30
154,invit,30
160,may,30
466,sustain,20
654,disengag,20
724,challeng,20
388,anybodi,20
656,collabor,20
645,colleagu,20
725,explor,20
700,realiz,20
341,intimid,20
469,els,20
653,seven,20
663,seek,20
637,stay,20
666,rememb,20
392,definit,20
687,trend,20
407,charter,20
414,thinker,20
357,inequ,20
685,feedback,20
421,analyz,20
355,thrive,20
372,theme,20
718,present,20
712,workplac,20
648,past,20
677,opinion,20
485,obvious,20
399,especi,20
674,sorri,20
484,phrase,20
447,grit,20
396,three,20
491,level,20
336,remind,20
531,tabl,20
474,flexibl,20
153,lead,20
44,could,20
131,month,20
816,turn,20
136,approach,20
139,collect,20
860,polici,20
38,younger,20
145,brave,20
555,accept,20
148,achiev,20
37,counselor,20
159,particularli,20
124,materi,20
617,district,20
333,sometim,20
166,listen,20
802,memor,20
170,pleas,20
173,although,20
174,piggyback,20
178,certain,20
181,non,20
546,workforc,20
545,awar,20
820,introduc,20
822,incom,20
193,everyth,20
90,protect,20
578,resourc,20
846,inspir,20
576,grow,20
74,age,20
77,greatest,20
78,partner,20
842,design,20
605,street,20
840,unmut,20
856,less,20
85,empow,20
93,technic,20
122,current,20
570,agenc,20
834,divers,20
97,usm,20
104,two,20
829,12,20
826,graduat,20
114,comfort,20
115,lost,20
116,complet,20
823,envis,20
118,appreci,20
619,heritag,20
620,brain,20
197,line,20
740,sensit,20
755,imagin,20
632,target,20
278,summit,20
521,assess,20
282,form,20
285,highlight,20
520,provid,20
747,direct,20
289,readi,20
290,moment,20
300,similar,20
739,approv,20
260,deal,20
305,healthcar,20
309,pathway,20
737,demograph,20
313,literaci,20
316,success,20
12,son,20
735,choic,20
734,resili,20
322,chanc,20
326,tech,20
10,belong,20
757,pilot,20
262,potenti,20
256,oppos,20
228,scoot,20
790,lunch,20
200,throughout,20
542,food,20
865,k,20
784,januari,20
208,life,20
211,camera,20
219,beyond,20
29,plan,20
626,middl,20
776,grader,20
23,polit,20
597,fourth,20
772,pretti,20
233,knowledg,20
770,hey,20
596,citi,20
17,protocol,20
240,issu,20
243,evolv,20
764,mean,20
629,guy,20
55,went,20
651,15,10
652,interact,10
602,awesom,10
599,misgend,10
600,activ,10
595,upward,10
636,gen,10
603,review,10
625,coordin,10
635,list,10
634,princip,10
640,disservic,10
642,profit,10
627,misspeak,10
643,fasfa,10
644,upper,10
646,map,10
623,gustafson,10
604,burnout,10
616,given,10
615,visionari,10
614,sec,10
612,websit,10
610,permiss,10
608,whether,10
607,write,10
606,truli,10
618,break,10
744,instantli,10
658,basic,10
801,coach,10
819,stole,10
818,nurtur,10
817,grante,10
815,receiv,10
813,quickli,10
812,behind,10
810,luckili,10
808,panel,10
806,reason,10
805,formal,10
804,introduct,10
803,visibl,10
800,enter,10
825,space,10
798,despit,10
796,privaci,10
795,troubl,10
794,six,10
793,result,10
789,intent,10
788,ocean,10
787,doe,10
785,passion,10
783,aspir,10
782,constantli,10
781,steer,10
821,jmg,10
827,late,10
779,dashboard,10
851,hallway,10
876,essenti,10
872,integr,10
871,principl,10
870,pop,10
869,summertim,10
867,respons,10
864,outreach,10
859,stop,10
858,brief,10
857,owner,10
853,ultim,10
852,purpos,10
849,necessari,10
828,phd,10
847,19,10
845,gather,10
843,lose,10
841,discomfort,10
839,stand,10
838,competit,10
837,stuff,10
835,movement,10
833,development,10
832,poverti,10
831,compani,10
830,shut,10
780,found,10
778,research,10
660,exist,10
683,impress,10
705,outdat,10
704,check,10
703,later,10
701,bound,10
699,prototyp,10
697,nineti,10
692,discard,10
691,farmington,10
690,problem,10
689,sector,10
688,senior,10
686,notic,10
681,bottom,10
707,vibrant,10
679,yell,10
678,schmidt,10
676,topic,10
673,sage,10
670,easili,10
669,yep,10
668,eye,10
667,push,10
665,appear,10
664,transcript,10
662,holist,10
661,attend,10
706,spoke,10
708,farm,10
771,dolli,10
741,hop,10
769,colorado,10
768,chicago,10
767,grief,10
762,news,10
761,necessarili,10
760,neighbor,10
759,without,10
758,train,10
754,seri,10
753,paid,10
751,perhap,10
749,patient,10
736,ai,10
709,third,10
733,cannot,10
731,pursu,10
730,kick,10
729,center,10
728,joe,10
727,test,10
723,anytim,10
722,live,10
721,town,10
720,amount,10
717,29th,10
710,hello,10
594,verbal,10
439,succeed,10
592,plu,10
220,2020,10
203,anyth,10
204,discours,10
206,allow,10
207,born,10
213,left,10
214,judd,10
221,root,10
201,outsid,10
222,patti,10
223,guardian,10
224,attack,10
225,familiar,10
226,audienc,10
227,mom,10
202,econom,10
199,pull,10
230,transcrib,10
177,applic,10
156,associ,10
164,decid,10
165,incred,10
167,relationship,10
168,ad,10
175,paus,10
180,unrest,10
198,round,10
182,1995,10
183,mover,10
184,messag,10
189,valuabl,10
190,task,10
196,wait,10
229,18,10
231,70,10
590,trainabl,10
295,york,10
281,biotech,10
284,soft,10
286,greater,10
287,meaning,10
288,around,10
294,yet,10
296,echo,10
279,empathi,10
298,2030,10
299,health,10
302,emphas,10
303,head,10
304,function,10
310,friend,10
280,elig,10
276,broader,10
234,confid,10
250,earlier,10
236,held,10
237,goe,10
239,profess,10
242,umf,10
244,mitchel,10
247,virtual,10
251,analysi,10
272,partisanship,10
255,pictur,10
261,attain,10
263,conven,10
265,oftentim,10
268,variou,10
271,worth,10
152,academ,10
151,expert,10
150,interfac,10
60,room,10
47,tough,10
49,fill,10
50,solut,10
54,bankrupt,10
56,phone,10
58,embolden,10
61,statewid,10
43,depart,10
62,finish,10
64,explicit,10
66,civil,10
69,normal,10
70,polar,10
72,score,10
45,bigger,10
41,global,10
149,catch,10
20,former,10
2,realiti,10
4,chelsea,10
6,power,10
15,product,10
16,balanc,10
18,20,10
25,practic,10
36,touch,10
27,nice,10
28,sound,10
31,pedagogi,10
32,heart,10
34,suggest,10
35,gain,10
75,upcom,10
76,minor,10
79,expos,10
133,blow,10
117,set,10
123,near,10
125,away,10
126,taught,10
127,book,10
128,sacr,10
134,tie,10
80,waldorf,10
138,carli,10
140,limit,10
141,mute,10
144,open,10
146,facilit,10
147,view,10
113,gratitud,10
112,recruit,10
111,role,10
110,abil,10
109,60,10
107,singl,10
106,email,10
101,advoc,10
99,fintech,10
96,newer,10
95,front,10
94,close,10
91,wagon,10
88,reinforc,10
83,feed,10
82,easiest,10
81,lucki,10
312,forestri,10
318,sullivan,10
319,scholarship,10
508,offic,10
500,rest,10
501,rid,10
502,undergradu,10
503,adapt,10
504,mdoe,10
507,took,10
509,short,10
498,consider,10
513,smaller,10
514,shaker,10
518,regular,10
522,entir,10
523,match,10
525,anymor,10
499,least,10
495,consent,10
458,fish,10
475,identifi,10
460,happi,10
463,underscor,10
465,societi,10
470,never,10
472,innov,10
473,oop,10
476,servic,10
486,govern,10
477,pair,10
478,place,10
479,struggl,10
480,foundat,10
481,save,10
482,enough,10
526,relat,10
528,workspac,10
529,grittiest,10
581,advisor,10
566,affect,10
568,categori,10
571,guidanc,10
572,improv,10
574,came,10
580,fear,10
582,explain,10
530,type,10
583,concert,10
584,soon,10
586,nod,10
587,frequent,10
588,tap,10
589,instead,10
565,lgbtq,10
563,size,10
560,allud,10
559,adjust,10
557,gap,10
556,believ,10
553,transit,10
551,trust,10
550,evolut,10
544,mail,10
543,button,10
541,persev,10
540,25,10
539,gotten,10
538,reflect,10
536,pertin,10
533,countri,10
459,option,10
456,aid,10
320,valid,10
365,pick,10
358,effort,10
359,institut,10
360,money,10
362,leav,10
363,deepli,10
364,debt,10
367,exercis,10
354,probabl,10
368,shift,10
371,racial,10
377,dad,10
378,possibl,10
379,major,10
380,signific,10
356,closur,10
353,afraid,10
455,alreadi,10
335,particular,10
325,alon,10
328,express,10
329,hurt,10
330,pigeonhol,10
331,2001,10
334,shape,10
338,profil,10
352,regardless,10
342,harm,10
344,best,10
345,piec,10
347,snippet,10
348,consciou,10
350,nugget,10
381,dr,10
382,rather,10
383,cough,10
1,bragdon,10
426,orient,10
428,sum,10
429,reduc,10
433,decis,10
434,classwork,10
435,mistak,10
441,often,10
384,cast,10
442,central,10
445,bia,10
448,bide,10
449,strong,10
450,freeport,10
452,univers,10
423,proud,10
422,number,10
420,hand,10
419,journey,10
418,worker,10
416,extend,10
411,repres,10
410,cdl,10
406,counsel,10
404,relay,10
403,admit,10
400,solv,10
398,coast,10
395,toughest,10
394,renew,10
389,backstori,10
386,hire,10
877,overlook,10
